factory_id,factory_lat,factory_lon,store_id,store_lat,store_lon,distance_km,travel_h
23,24.889422,102.792818,1,25.038232,102.709463,22.85,0.3114
23,24.889422,102.792818,6,25.038259,102.709537,22.85,0.3114
23,24.889422,102.792818,23,25.038231,102.709577,22.85,0.3114
23,24.889422,102.792818,2,25.038431,102.708774,22.93,0.3141
23,24.889422,102.792818,36,25.039971,102.711598,22.99,0.3086
23,24.889422,102.792818,30,24.993108,102.684326,23.01,0.31
23,24.889422,102.792818,16,25.007315,102.709421,23.03,0.3046
23,24.889422,102.792818,26,25.032488,102.709097,23.12,0.3102
23,24.889422,102.792818,52,25.020036,102.709004,23.16,0.308
23,24.889422,102.792818,56,25.045098,102.714254,23.16,0.3054
23,24.889422,102.792818,62,25.056526,102.734395,23.16,0.2942
23,24.889422,102.792818,39,25.006938,102.710096,23.19,0.3086
23,24.889422,102.792818,9,25.040698,102.708656,23.21,0.3142
23,24.889422,102.792818,14,25.044113,102.70872,23.59,0.3308
23,24.889422,102.792818,13,25.050038,102.713552,23.66,0.318
23,24.889422,102.792818,20,25.039458,102.708842,23.86,0.3269
23,24.889422,102.792818,27,25.03954,102.708709,23.86,0.3269
23,24.889422,102.792818,12,25.036139,102.711831,23.95,0.3183
23,24.889422,102.792818,45,25.035975,102.712825,24.03,0.3197
23,24.889422,102.792818,19,25.049371,102.707042,24.38,0.3292
23,24.889422,102.792818,65,25.045393,102.699744,24.46,0.3454
23,24.889422,102.792818,50,25.065918,102.723109,24.62,0.3333
23,24.889422,102.792818,21,25.054849,102.704789,25.01,0.3473
23,24.889422,102.792818,29,25.048151,102.698887,25.17,0.343
23,24.889422,102.792818,25,25.044307,102.698815,25.21,0.3422
23,24.889422,102.792818,10,25.008485,102.683689,25.25,0.3188
23,24.889422,102.792818,55,24.992294,102.684547,25.97,0.3178
23,24.889422,102.792818,44,25.037148,102.662709,28.31,0.3654
23,24.889422,102.792818,60,25.102171,102.731267,29.18,0.3885
23,24.889422,102.792818,63,25.103131,102.733174,29.68,0.3977
23,24.889422,102.792818,40,25.107158,102.728729,30.95,0.4084
23,24.889422,102.792818,37,25.062727,102.656527,31.13,0.411
23,24.889422,102.792818,68,24.671241,102.915366,35.76,0.4175
24,24.910833,102.781262,31,24.902825,102.788144,1.24,0.0397
24,24.910833,102.781262,61,24.903374,102.787903,1.24,0.0397
24,24.910833,102.781262,58,24.887839,102.825318,7.04,0.1396
24,24.910833,102.781262,49,24.880873,102.824558,7.09,0.1441
24,24.910833,102.781262,38,24.877277,102.825018,8.91,0.1354
24,24.910833,102.781262,51,24.951159,102.762866,9.62,0.1927
24,24.910833,102.781262,15,24.946946,102.766473,9.81,0.1877
24,24.910833,102.781262,33,24.967073,102.792852,9.82,0.1634
24,24.910833,102.781262,43,24.856251,102.836921,11.23,0.1721
24,24.910833,102.781262,64,24.953883,102.75418,12.36,0.1946
24,24.910833,102.781262,48,24.954918,102.754512,12.45,0.1996
24,24.910833,102.781262,54,24.976499,102.763515,12.54,0.209
24,24.910833,102.781262,11,24.975782,102.761436,12.61,0.2112
24,24.910833,102.781262,46,24.857566,102.860076,14.12,0.2488
24,24.910833,102.781262,66,24.977922,102.713,17.77,0.264
24,24.910833,102.781262,18,25.030005,102.734582,18.5,0.2524
24,24.910833,102.781262,42,25.012332,102.741341,18.61,0.2581
24,24.910833,102.781262,35,25.01759,102.720254,19.31,0.2464
24,24.910833,102.781262,8,25.017778,102.718046,19.54,0.2493
24,24.910833,102.781262,41,25.029838,102.731797,19.57,0.265
24,24.910833,102.781262,28,24.985728,102.675479,20.12,0.3005
24,24.910833,102.781262,24,25.036582,102.720998,20.19,0.2728
24,24.910833,102.781262,32,25.037792,102.720133,20.26,0.274
24,24.910833,102.781262,47,25.029787,102.723431,20.29,0.2669
24,24.910833,102.781262,3,25.023279,102.713511,20.46,0.2677
24,24.910833,102.781262,53,25.042435,102.722253,20.61,0.2859
24,24.910833,102.781262,4,25.033193,102.720373,20.63,0.2803
24,24.910833,102.781262,67,25.006243,102.735529,20.84,0.2805
24,24.910833,102.781262,34,25.021039,102.723025,20.88,0.2808
24,24.910833,102.781262,22,25.01892,102.721192,21.07,0.2873
24,24.910833,102.781262,59,25.035963,102.712313,21.08,0.2876
24,24.910833,102.781262,57,24.967684,102.666279,21.14,0.3175
24,24.910833,102.781262,5,25.036758,102.711479,21.18,0.2893
24,24.910833,102.781262,7,25.036777,102.709338,21.38,0.2928
24,24.910833,102.781262,1,25.038232,102.709463,21.58,0.3075
24,24.910833,102.781262,6,25.038259,102.709537,21.58,0.3075
24,24.910833,102.781262,23,25.038231,102.709577,21.58,0.3075
24,24.910833,102.781262,2,25.038431,102.708774,21.66,0.3101
24,24.910833,102.781262,30,24.993108,102.684326,21.72,0.3064
24,24.910833,102.781262,36,25.039971,102.711598,21.72,0.3046
24,24.910833,102.781262,16,25.007315,102.709421,21.76,0.3006
24,24.910833,102.781262,26,25.032488,102.709097,21.86,0.3062
24,24.910833,102.781262,56,25.045098,102.714254,21.89,0.3014
24,24.910833,102.781262,62,25.056526,102.734395,21.89,0.2903
24,24.910833,102.781262,52,25.020036,102.709004,21.9,0.304
24,24.910833,102.781262,39,25.006938,102.710096,21.92,0.3047
24,24.910833,102.781262,9,25.040698,102.708656,21.95,0.3102
24,24.910833,102.781262,14,25.044113,102.70872,22.32,0.3269
24,24.910833,102.781262,13,25.050038,102.713552,22.39,0.314
24,24.910833,102.781262,20,25.039458,102.708842,22.6,0.3229
24,24.910833,102.781262,27,25.03954,102.708709,22.6,0.3229
24,24.910833,102.781262,12,25.036139,102.711831,22.68,0.3144
24,24.910833,102.781262,45,25.035975,102.712825,22.76,0.3157
24,24.910833,102.781262,19,25.049371,102.707042,23.11,0.3253
24,24.910833,102.781262,65,25.045393,102.699744,23.19,0.3414
24,24.910833,102.781262,50,25.065918,102.723109,23.35,0.3293
24,24.910833,102.781262,21,25.054849,102.704789,23.75,0.3433
24,24.910833,102.781262,29,25.048151,102.698887,23.9,0.339
24,24.910833,102.781262,25,25.044307,102.698815,23.94,0.3382
24,24.910833,102.781262,10,25.008485,102.683689,23.97,0.3152
24,24.910833,102.781262,55,24.992294,102.684547,24.69,0.3142
24,24.910833,102.781262,44,25.037148,102.662709,27.05,0.3614
24,24.910833,102.781262,60,25.102171,102.731267,27.91,0.3845
24,24.910833,102.781262,63,25.103131,102.733174,28.41,0.3937
24,24.910833,102.781262,40,25.107158,102.728729,29.69,0.4044
24,24.910833,102.781262,37,25.062727,102.656527,29.86,0.407
24,24.910833,102.781262,68,24.671241,102.915366,39.69,0.4646
25,24.915201,102.842454,58,24.887839,102.825318,6.36,0.1203
25,24.915201,102.842454,31,24.902825,102.788144,7.24,0.2016
25,24.915201,102.842454,61,24.903374,102.787903,7.24,0.2016
25,24.915201,102.842454,49,24.880873,102.824558,7.45,0.143
25,24.915201,102.842454,38,24.877277,102.825018,7.67,0.1442
25,24.915201,102.842454,46,24.857566,102.860076,9.29,0.2174
25,24.915201,102.842454,43,24.856251,102.836921,10.09,0.183
25,24.915201,102.842454,33,24.967073,102.792852,12.44,0.2316
25,24.915201,102.842454,51,24.951159,102.762866,15.09,0.2757
25,24.915201,102.842454,15,24.946946,102.766473,15.28,0.2706
25,24.915201,102.842454,64,24.953883,102.75418,15.33,0.2512
25,24.915201,102.842454,48,24.954918,102.754512,15.41,0.2562
25,24.915201,102.842454,54,24.976499,102.763515,16.11,0.2782
25,24.915201,102.842454,11,24.975782,102.761436,16.17,0.2805
25,24.915201,102.842454,66,24.977922,102.713,20.5,0.3503
25,24.915201,102.842454,18,25.030005,102.734582,21.74,0.3045
25,24.915201,102.842454,42,25.012332,102.741341,21.85,0.3102
25,24.915201,102.842454,35,25.01759,102.720254,22.55,0.2985
25,24.915201,102.842454,8,25.017778,102.718046,22.78,0.3014
25,24.915201,102.842454,41,25.029838,102.731797,22.81,0.3171
25,24.915201,102.842454,24,25.036582,102.720998,23.43,0.3249
25,24.915201,102.842454,32,25.037792,102.720133,23.5,0.3261
25,24.915201,102.842454,47,25.029787,102.723431,23.54,0.319
25,24.915201,102.842454,3,25.023279,102.713511,23.7,0.3198
25,24.915201,102.842454,53,25.042435,102.722253,23.85,0.338
25,24.915201,102.842454,4,25.033193,102.720373,23.87,0.3324
25,24.915201,102.842454,67,25.006243,102.735529,24.08,0.3326
25,24.915201,102.842454,34,25.021039,102.723025,24.12,0.3329
25,24.915201,102.842454,22,25.01892,102.721192,24.31,0.3394
25,24.915201,102.842454,59,25.035963,102.712313,24.32,0.3397
25,24.915201,102.842454,5,25.036758,102.711479,24.42,0.3414
25,24.915201,102.842454,7,25.036777,102.709338,24.63,0.3449
25,24.915201,102.842454,1,25.038232,102.709463,24.82,0.3596
25,24.915201,102.842454,6,25.038259,102.709537,24.82,0.3596
25,24.915201,102.842454,23,25.038231,102.709577,24.82,0.3596
25,24.915201,102.842454,28,24.985728,102.675479,24.84,0.3871
25,24.915201,102.842454,2,25.038431,102.708774,24.9,0.3622
25,24.915201,102.842454,36,25.039971,102.711598,24.96,0.3567
25,24.915201,102.842454,16,25.007315,102.709421,25.01,0.3527
25,24.915201,102.842454,26,25.032488,102.709097,25.1,0.3583
25,24.915201,102.842454,56,25.045098,102.714254,25.13,0.3535
25,24.915201,102.842454,52,25.020036,102.709004,25.14,0.3561
25,24.915201,102.842454,62,25.056526,102.734395,25.14,0.3424
25,24.915201,102.842454,39,25.006938,102.710096,25.16,0.3568
25,24.915201,102.842454,9,25.040698,102.708656,25.19,0.3623
25,24.915201,102.842454,14,25.044113,102.70872,25.56,0.379
25,24.915201,102.842454,13,25.050038,102.713552,25.63,0.3661
25,24.915201,102.842454,20,25.039458,102.708842,25.84,0.375
25,24.915201,102.842454,27,25.03954,102.708709,25.84,0.375
25,24.915201,102.842454,57,24.967684,102.666279,25.87,0.4041
25,24.915201,102.842454,12,25.036139,102.711831,25.92,0.3665
25,24.915201,102.842454,45,25.035975,102.712825,26.0,0.3678
25,24.915201,102.842454,19,25.049371,102.707042,26.35,0.3774
25,24.915201,102.842454,65,25.045393,102.699744,26.43,0.3935
25,24.915201,102.842454,30,24.993108,102.684326,26.44,0.393
25,24.915201,102.842454,50,25.065918,102.723109,26.6,0.3814
25,24.915201,102.842454,21,25.054849,102.704789,26.99,0.3954
25,24.915201,102.842454,29,25.048151,102.698887,27.15,0.3911
25,24.915201,102.842454,25,25.044307,102.698815,27.18,0.3903
25,24.915201,102.842454,10,25.008485,102.683689,28.69,0.4018
25,24.915201,102.842454,55,24.992294,102.684547,29.41,0.4008
25,24.915201,102.842454,44,25.037148,102.662709,30.29,0.4136
25,24.915201,102.842454,60,25.102171,102.731267,31.15,0.4366
25,24.915201,102.842454,63,25.103131,102.733174,31.65,0.4458
25,24.915201,102.842454,40,25.107158,102.728729,32.93,0.4566
25,24.915201,102.842454,37,25.062727,102.656527,33.1,0.4591
25,24.915201,102.842454,68,24.671241,102.915366,40.02,0.5207
26,24.906104,102.795285,31,24.902825,102.788144,4.46,0.0855
26,24.906104,102.795285,61,24.903374,102.787903,4.46,0.0855
26,24.906104,102.795285,58,24.887839,102.825318,5.05,0.0849
26,24.906104,102.795285,49,24.880873,102.824558,5.1,0.0894
26,24.906104,102.795285,38,24.877277,102.825018,5.33,0.0906
26,24.906104,102.795285,43,24.856251,102.836921,7.75,0.1294
26,24.906104,102.795285,46,24.857566,102.860076,10.64,0.206
26,24.906104,102.795285,51,24.951159,102.762866,10.8,0.1911
26,24.906104,102.795285,64,24.953883,102.75418,10.94,0.1997
26,24.906104,102.795285,15,24.946946,102.766473,11.0,0.1861
26,24.906104,102.795285,48,24.954918,102.754512,11.02,0.2047
26,24.906104,102.795285,33,24.967073,102.792852,11.68,0.1787
26,24.906104,102.795285,54,24.976499,102.763515,14.4,0.2243
26,24.906104,102.795285,11,24.975782,102.761436,14.47,0.2265
26,24.906104,102.795285,66,24.977922,102.713,19.63,0.2792
26,24.906104,102.795285,18,25.030005,102.734582,20.36,0.2676
26,24.906104,102.795285,42,25.012332,102.741341,20.47,0.2734
26,24.906104,102.795285,35,25.01759,102.720254,21.17,0.2616
26,24.906104,102.795285,8,25.017778,102.718046,21.4,0.2645
26,24.906104,102.795285,41,25.029838,102.731797,21.43,0.2802
26,24.906104,102.795285,28,24.985728,102.675479,21.98,0.3157
26,24.906104,102.795285,24,25.036582,102.720998,22.05,0.2881
26,24.906104,102.795285,32,25.037792,102.720133,22.12,0.2893
26,24.906104,102.795285,47,25.029787,102.723431,22.15,0.2822
26,24.906104,102.795285,3,25.023279,102.713511,22.32,0.2829
26,24.906104,102.795285,53,25.042435,102.722253,22.47,0.3012
26,24.906104,102.795285,4,25.033193,102.720373,22.49,0.2956
26,24.906104,102.795285,67,25.006243,102.735529,22.7,0.2958
26,24.906104,102.795285,34,25.021039,102.723025,22.74,0.296
26,24.906104,102.795285,22,25.01892,102.721192,22.93,0.3025
26,24.906104,102.795285,59,25.035963,102.712313,22.94,0.3029
26,24.906104,102.795285,57,24.967684,102.666279,23.0,0.3327
26,24.906104,102.795285,5,25.036758,102.711479,23.04,0.3046
26,24.906104,102.795285,7,25.036777,102.709338,23.25,0.308
26,24.906104,102.795285,1,25.038232,102.709463,23.44,0.3227
26,24.906104,102.795285,6,25.038259,102.709537,23.44,0.3227
26,24.906104,102.795285,23,25.038231,102.709577,23.44,0.3227
26,24.906104,102.795285,2,25.038431,102.708774,23.52,0.3253
26,24.906104,102.795285,30,24.993108,102.684326,23.58,0.3216
26,24.906104,102.795285,36,25.039971,102.711598,23.58,0.3198
26,24.906104,102.795285,16,25.007315,102.709421,23.63,0.3158
26,24.906104,102.795285,26,25.032488,102.709097,23.72,0.3214
26,24.906104,102.795285,56,25.045098,102.714254,23.75,0.3166
26,24.906104,102.795285,62,25.056526,102.734395,23.75,0.3055
26,24.906104,102.795285,52,25.020036,102.709004,23.76,0.3192
26,24.906104,102.795285,39,25.006938,102.710096,23.78,0.3199
26,24.906104,102.795285,9,25.040698,102.708656,23.81,0.3255
26,24.906104,102.795285,14,25.044113,102.70872,24.18,0.3421
26,24.906104,102.795285,13,25.050038,102.713552,24.25,0.3292
26,24.906104,102.795285,20,25.039458,102.708842,24.46,0.3381
26,24.906104,102.795285,27,25.03954,102.708709,24.46,0.3381
26,24.906104,102.795285,12,25.036139,102.711831,24.54,0.3296
26,24.906104,102.795285,45,25.035975,102.712825,24.62,0.331
26,24.906104,102.795285,19,25.049371,102.707042,24.97,0.3405
26,24.906104,102.795285,65,25.045393,102.699744,25.05,0.3567
26,24.906104,102.795285,50,25.065918,102.723109,25.22,0.3445
26,24.906104,102.795285,21,25.054849,102.704789,25.61,0.3585
26,24.906104,102.795285,29,25.048151,102.698887,25.77,0.3543
26,24.906104,102.795285,25,25.044307,102.698815,25.8,0.3534
26,24.906104,102.795285,10,25.008485,102.683689,25.83,0.3304
26,24.906104,102.795285,55,24.992294,102.684547,26.55,0.3294
26,24.906104,102.795285,44,25.037148,102.662709,28.91,0.3767
26,24.906104,102.795285,60,25.102171,102.731267,29.77,0.3997
26,24.906104,102.795285,63,25.103131,102.733174,30.27,0.4089
26,24.906104,102.795285,40,25.107158,102.728729,31.55,0.4197
26,24.906104,102.795285,37,25.062727,102.656527,31.72,0.4222
26,24.906104,102.795285,68,24.671241,102.915366,41.55,0.4799
27,24.940883,102.774101,64,24.953883,102.75418,4.61,0.0937
27,24.940883,102.774101,48,24.954918,102.754512,4.69,0.0986
27,24.940883,102.774101,33,24.967073,102.792852,5.14,0.1044
27,24.940883,102.774101,51,24.951159,102.762866,5.25,0.1151
27,24.940883,102.774101,15,24.946946,102.766473,5.44,0.1101
27,24.940883,102.774101,31,24.902825,102.788144,6.03,0.1146
27,24.940883,102.774101,61,24.903374,102.787903,6.03,0.1146
27,24.940883,102.774101,54,24.976499,102.763515,7.36,0.1491
27,24.940883,102.774101,11,24.975782,102.761436,7.43,0.1513
27,24.940883,102.774101,66,24.977922,102.713,9.78,0.1927
27,24.940883,102.774101,58,24.887839,102.825318,10.52,0.1848
27,24.940883,102.774101,38,24.877277,102.825018,10.9,0.1621
27,24.940883,102.774101,49,24.880873,102.824558,11.69,0.1776
27,24.940883,102.774101,43,24.856251,102.836921,13.22,0.1988
27,24.940883,102.774101,30,24.993108,102.684326,13.28,0.2379
27,24.940883,102.774101,18,25.030005,102.734582,13.82,0.1933
27,24.940883,102.774101,42,25.012332,102.741341,13.93,0.1991
27,24.940883,102.774101,55,24.992294,102.684547,14.15,0.2527
27,24.940883,102.774101,28,24.985728,102.675479,14.16,0.2626
27,24.940883,102.774101,35,25.01759,102.720254,14.62,0.1873
27,24.940883,102.774101,8,25.017778,102.718046,14.86,0.1902
27,24.940883,102.774101,41,25.029838,102.731797,14.89,0.206
27,24.940883,102.774101,10,25.008485,102.683689,15.38,0.2856
27,24.940883,102.774101,24,25.036582,102.720998,15.51,0.2138
27,24.940883,102.774101,32,25.037792,102.720133,15.58,0.215
27,24.940883,102.774101,47,25.029787,102.723431,15.61,0.2079
27,24.940883,102.774101,3,25.023279,102.713511,15.78,0.2086
27,24.940883,102.774101,53,25.042435,102.722253,15.93,0.2269
27,24.940883,102.774101,4,25.033193,102.720373,15.94,0.2213
27,24.940883,102.774101,46,24.857566,102.860076,16.12,0.2754
27,24.940883,102.774101,67,25.006243,102.735529,16.16,0.2215
27,24.940883,102.774101,34,25.021039,102.723025,16.2,0.2218
27,24.940883,102.774101,57,24.967684,102.666279,16.38,0.2947
27,24.940883,102.774101,22,25.01892,102.721192,16.39,0.2282
27,24.940883,102.774101,59,25.035963,102.712313,16.39,0.2286
27,24.940883,102.774101,5,25.036758,102.711479,16.5,0.2303
27,24.940883,102.774101,7,25.036777,102.709338,16.7,0.2337
27,24.940883,102.774101,1,25.038232,102.709463,16.9,0.2484
27,24.940883,102.774101,6,25.038259,102.709537,16.9,0.2484
27,24.940883,102.774101,23,25.038231,102.709577,16.9,0.2484
27,24.940883,102.774101,2,25.038431,102.708774,16.98,0.251
27,24.940883,102.774101,36,25.039971,102.711598,17.04,0.2455
27,24.940883,102.774101,16,25.007315,102.709421,17.08,0.2415
27,24.940883,102.774101,26,25.032488,102.709097,17.17,0.2471
27,24.940883,102.774101,56,25.045098,102.714254,17.21,0.2423
27,24.940883,102.774101,62,25.056526,102.734395,17.21,0.2312
27,24.940883,102.774101,52,25.020036,102.709004,17.22,0.245
27,24.940883,102.774101,39,25.006938,102.710096,17.24,0.2456
27,24.940883,102.774101,9,25.040698,102.708656,17.26,0.2512
27,24.940883,102.774101,14,25.044113,102.70872,17.64,0.2678
27,24.940883,102.774101,13,25.050038,102.713552,17.71,0.2549
27,24.940883,102.774101,20,25.039458,102.708842,17.91,0.2638
27,24.940883,102.774101,27,25.03954,102.708709,17.91,0.2638
27,24.940883,102.774101,12,25.036139,102.711831,18.0,0.2553
27,24.940883,102.774101,45,25.035975,102.712825,18.08,0.2567
27,24.940883,102.774101,19,25.049371,102.707042,18.43,0.2662
27,24.940883,102.774101,65,25.045393,102.699744,18.51,0.2824
27,24.940883,102.774101,50,25.065918,102.723109,18.67,0.2702
27,24.940883,102.774101,21,25.054849,102.704789,19.06,0.2843
27,24.940883,102.774101,29,25.048151,102.698887,19.22,0.28
27,24.940883,102.774101,25,25.044307,102.698815,19.26,0.2791
27,24.940883,102.774101,44,25.037148,102.662709,22.36,0.3024
27,24.940883,102.774101,60,25.102171,102.731267,23.23,0.3255
27,24.940883,102.774101,63,25.103131,102.733174,23.73,0.3346
27,24.940883,102.774101,40,25.107158,102.728729,25.01,0.3454
27,24.940883,102.774101,37,25.062727,102.656527,25.18,0.3479
27,24.940883,102.774101,68,24.671241,102.915366,41.69,0.4913
28,24.904825,102.772275,31,24.902825,102.788144,2.13,0.0617
28,24.904825,102.772275,61,24.903374,102.787903,2.13,0.0617
28,24.904825,102.772275,58,24.887839,102.825318,8.1,0.1692
28,24.904825,102.772275,49,24.880873,102.824558,8.16,0.1737
28,24.904825,102.772275,51,24.951159,102.762866,8.76,0.1907
28,24.904825,102.772275,64,24.953883,102.75418,8.89,0.1993
28,24.904825,102.772275,15,24.946946,102.766473,8.96,0.1857
28,24.904825,102.772275,48,24.954918,102.754512,8.98,0.2043
28,24.904825,102.772275,38,24.877277,102.825018,9.97,0.165
28,24.904825,102.772275,33,24.967073,102.792852,10.88,0.193
28,24.904825,102.772275,54,24.976499,102.763515,10.88,0.2247
28,24.904825,102.772275,11,24.975782,102.761436,10.95,0.227
28,24.904825,102.772275,43,24.856251,102.836921,12.29,0.2017
28,24.904825,102.772275,57,24.967684,102.666279,14.4,0.3044
28,24.904825,102.772275,46,24.857566,102.860076,15.18,0.2784
28,24.904825,102.772275,28,24.985728,102.675479,16.21,0.3268
28,24.904825,102.772275,30,24.993108,102.684326,17.81,0.3327
28,24.904825,102.772275,66,24.977922,102.713,18.83,0.2936
28,24.904825,102.772275,18,25.030005,102.734582,19.56,0.2819
28,24.904825,102.772275,42,25.012332,102.741341,19.68,0.2877
28,24.904825,102.772275,35,25.01759,102.720254,20.37,0.2759
28,24.904825,102.772275,8,25.017778,102.718046,20.6,0.2788
28,24.904825,102.772275,41,25.029838,102.731797,20.63,0.2946
28,24.904825,102.772275,24,25.036582,102.720998,21.25,0.3024
28,24.904825,102.772275,32,25.037792,102.720133,21.32,0.3036
28,24.904825,102.772275,47,25.029787,102.723431,21.36,0.2965
28,24.904825,102.772275,3,25.023279,102.713511,21.53,0.2973
28,24.904825,102.772275,53,25.042435,102.722253,21.68,0.3155
28,24.904825,102.772275,4,25.033193,102.720373,21.69,0.3099
28,24.904825,102.772275,67,25.006243,102.735529,21.9,0.3101
28,24.904825,102.772275,34,25.021039,102.723025,21.94,0.3104
28,24.904825,102.772275,22,25.01892,102.721192,22.14,0.3168
28,24.904825,102.772275,59,25.035963,102.712313,22.14,0.3172
28,24.904825,102.772275,5,25.036758,102.711479,22.24,0.3189
28,24.904825,102.772275,7,25.036777,102.709338,22.45,0.3224
28,24.904825,102.772275,1,25.038232,102.709463,22.65,0.337
28,24.904825,102.772275,6,25.038259,102.709537,22.65,0.337
28,24.904825,102.772275,23,25.038231,102.709577,22.65,0.337
28,24.904825,102.772275,2,25.038431,102.708774,22.72,0.3397
28,24.904825,102.772275,36,25.039971,102.711598,22.78,0.3342
28,24.904825,102.772275,16,25.007315,102.709421,22.83,0.3301
28,24.904825,102.772275,26,25.032488,102.709097,22.92,0.3358
28,24.904825,102.772275,56,25.045098,102.714254,22.95,0.3309
28,24.904825,102.772275,52,25.020036,102.709004,22.96,0.3336
28,24.904825,102.772275,62,25.056526,102.734395,22.96,0.3198
28,24.904825,102.772275,39,25.006938,102.710096,22.98,0.3342
28,24.904825,102.772275,9,25.040698,102.708656,23.01,0.3398
28,24.904825,102.772275,14,25.044113,102.70872,23.39,0.3564
28,24.904825,102.772275,13,25.050038,102.713552,23.45,0.3436
28,24.904825,102.772275,20,25.039458,102.708842,23.66,0.3524
28,24.904825,102.772275,27,25.03954,102.708709,23.66,0.3524
28,24.904825,102.772275,12,25.036139,102.711831,23.74,0.3439
28,24.904825,102.772275,45,25.035975,102.712825,23.82,0.3453
28,24.904825,102.772275,19,25.049371,102.707042,24.18,0.3548
28,24.904825,102.772275,65,25.045393,102.699744,24.26,0.371
28,24.904825,102.772275,50,25.065918,102.723109,24.42,0.3589
28,24.904825,102.772275,21,25.054849,102.704789,24.81,0.3729
28,24.904825,102.772275,29,25.048151,102.698887,24.97,0.3686
28,24.904825,102.772275,25,25.044307,102.698815,25.0,0.3677
28,24.904825,102.772275,10,25.008485,102.683689,25.03,0.3447
28,24.904825,102.772275,55,24.992294,102.684547,25.75,0.3438
28,24.904825,102.772275,44,25.037148,102.662709,28.11,0.391
28,24.904825,102.772275,60,25.102171,102.731267,28.97,0.4141
28,24.904825,102.772275,63,25.103131,102.733174,29.47,0.4233
28,24.904825,102.772275,40,25.107158,102.728729,30.75,0.434
28,24.904825,102.772275,37,25.062727,102.656527,30.92,0.4366
28,24.904825,102.772275,68,24.671241,102.915366,40.76,0.4942
29,24.940625,102.774275,64,24.953883,102.75418,4.61,0.0937
29,24.940625,102.774275,48,24.954918,102.754512,4.69,0.0986
29,24.940625,102.774275,33,24.967073,102.792852,5.14,0.1044
29,24.940625,102.774275,51,24.951159,102.762866,5.25,0.1151
29,24.940625,102.774275,15,24.946946,102.766473,5.44,0.1101
29,24.940625,102.774275,31,24.902825,102.788144,6.03,0.1146
29,24.940625,102.774275,61,24.903374,102.787903,6.03,0.1146
29,24.940625,102.774275,54,24.976499,102.763515,7.36,0.1491
29,24.940625,102.774275,11,24.975782,102.761436,7.43,0.1513
29,24.940625,102.774275,66,24.977922,102.713,9.78,0.1927
29,24.940625,102.774275,58,24.887839,102.825318,10.52,0.1848
29,24.940625,102.774275,38,24.877277,102.825018,10.9,0.1621
29,24.940625,102.774275,49,24.880873,102.824558,11.69,0.1776
29,24.940625,102.774275,43,24.856251,102.836921,13.22,0.1988
29,24.940625,102.774275,30,24.993108,102.684326,13.28,0.2379
29,24.940625,102.774275,18,25.030005,102.734582,13.82,0.1933
29,24.940625,102.774275,42,25.012332,102.741341,13.93,0.1991
29,24.940625,102.774275,55,24.992294,102.684547,14.15,0.2527
29,24.940625,102.774275,28,24.985728,102.675479,14.16,0.2626
29,24.940625,102.774275,35,25.01759,102.720254,14.62,0.1873
29,24.940625,102.774275,8,25.017778,102.718046,14.86,0.1902
29,24.940625,102.774275,41,25.029838,102.731797,14.89,0.206
29,24.940625,102.774275,10,25.008485,102.683689,15.38,0.2856
29,24.940625,102.774275,24,25.036582,102.720998,15.51,0.2138
29,24.940625,102.774275,32,25.037792,102.720133,15.58,0.215
29,24.940625,102.774275,47,25.029787,102.723431,15.61,0.2079
29,24.940625,102.774275,3,25.023279,102.713511,15.78,0.2086
29,24.940625,102.774275,53,25.042435,102.722253,15.93,0.2269
29,24.940625,102.774275,4,25.033193,102.720373,15.94,0.2213
29,24.940625,102.774275,46,24.857566,102.860076,16.12,0.2754
29,24.940625,102.774275,67,25.006243,102.735529,16.16,0.2215
29,24.940625,102.774275,34,25.021039,102.723025,16.2,0.2218
29,24.940625,102.774275,57,24.967684,102.666279,16.38,0.2947
29,24.940625,102.774275,22,25.01892,102.721192,16.39,0.2282
29,24.940625,102.774275,59,25.035963,102.712313,16.39,0.2286
29,24.940625,102.774275,5,25.036758,102.711479,16.5,0.2303
29,24.940625,102.774275,7,25.036777,102.709338,16.7,0.2337
29,24.940625,102.774275,1,25.038232,102.709463,16.9,0.2484
29,24.940625,102.774275,6,25.038259,102.709537,16.9,0.2484
29,24.940625,102.774275,23,25.038231,102.709577,16.9,0.2484
29,24.940625,102.774275,2,25.038431,102.708774,16.98,0.251
29,24.940625,102.774275,36,25.039971,102.711598,17.04,0.2455
29,24.940625,102.774275,16,25.007315,102.709421,17.08,0.2415
29,24.940625,102.774275,26,25.032488,102.709097,17.17,0.2471
29,24.940625,102.774275,56,25.045098,102.714254,17.21,0.2423
29,24.940625,102.774275,62,25.056526,102.734395,17.21,0.2312
29,24.940625,102.774275,52,25.020036,102.709004,17.22,0.245
29,24.940625,102.774275,39,25.006938,102.710096,17.24,0.2456
29,24.940625,102.774275,9,25.040698,102.708656,17.26,0.2512
29,24.940625,102.774275,14,25.044113,102.70872,17.64,0.2678
29,24.940625,102.774275,13,25.050038,102.713552,17.71,0.2549
29,24.940625,102.774275,20,25.039458,102.708842,17.91,0.2638
29,24.940625,102.774275,27,25.03954,102.708709,17.91,0.2638
29,24.940625,102.774275,12,25.036139,102.711831,18.0,0.2553
29,24.940625,102.774275,45,25.035975,102.712825,18.08,0.2567
29,24.940625,102.774275,19,25.049371,102.707042,18.43,0.2662
